SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,503 Morning Canyon Rd #9,Corona Del Mar,CA,92625,995000,3,2.5,Corona Del Mar - Spyglass,1350,,1986,3,737,475,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/503-Morning-Canyon-Rd-92625/unit-9/home/5612986,TheMLS,20-584454,N,Y,33.591513,-117.861821
MLS Listing,,Condo/Co-op,2910 3rd Ave,Corona del Mar,CA,92625,1398000,3,2.5,CS - Corona Del Mar - Spyglass,1600,3000,1991,3,874,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/2910-3rd-Ave-92625/home/5613174,CRMLS,OC20102878,N,Y,33.6001162,-117.8717327
MLS Listing,,Single Family Residential,504 Hazel Dr,Corona del Mar,CA,92625,5895000,3,3.5,CS - Corona Del Mar - Spyglass,3479,7040,2020,4,1694,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/504-Hazel-Dr-92625/home/4730233,CRMLS,NP20101788,N,Y,33.594503,-117.865266
MLS Listing,,Single Family Residential,12 Cliffhouse,Newport Beach,CA,92657,5995000,4,3.5,Crystal Cove,3860,8526,2004,4,1553,615,Active,,,http://www.redfin.com/CA/Newport-Coast/12-Cliffhouse-Blf-92657/home/5920916,TheMLS,20-583946,N,Y,33.572936,-117.829677
MLS Listing,,Single Family Residential,1645 Harbor Crest Cir,Corona del Mar,CA,92625,2324000,3,2.5,CS - Corona Del Mar - Spyglass,2526,8400,1971,4,920,241,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/1645-Harbor-Crest-Cir-92625/home/4720822,CRMLS,NP20103159,N,Y,33.606804,-117.854666
MLS Listing,,Single Family Residential,15 Curl Dr,Corona del Mar,CA,92625,2225000,3,3.0,CS - Corona Del Mar - Spyglass,2428,6240,1977,4,916,550,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/15-Curl-Dr-92625/home/4720524,CRMLS,SW20102922,N,Y,33.606257,-117.864089
MLS Listing,,Single Family Residential,402 Heliotrope Ave,Corona del Mar,CA,92625,4950000,3,3.5,CS - Corona Del Mar - Spyglass,3125,3663,2020,4,1584,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/402-Heliotrope-Ave-92625/home/4732069,CRMLS,OC20102576,N,Y,33.5980728,-117.8740204
MLS Listing,,Single Family Residential,1737 Plaza Del Sur,Newport Beach,CA,92661,2750000,5,3.0,NP - Balboa Peninsula,2332,2450,1947,4,1179,,Active,,,http://www.redfin.com/CA/Newport-Beach/1737-Plaza-Del-Sur-92661/home/3240339,CRMLS,NP20102569,N,Y,33.5979485,-117.8870689
MLS Listing,,Single Family Residential,1 Gallery Pl,Newport Coast,CA,92657,8995000,6,6.5,N26 - Newport Coast,7357,21000,1996,5,1223,665,Active,,,http://www.redfin.com/CA/Newport-Coast/1-Gallery-Pl-92657/home/4746942,CRMLS,NP20100876,N,Y,33.5968337,-117.850878
MLS Listing,,Single Family Residential,6 Menton,Newport Coast,CA,92657,1920000,4,2.5,N26 - Newport Coast,2711,3840,1994,5,708,380,Active,,,http://www.redfin.com/CA/Newport-Coast/6-Menton-92657/home/4736797,CRMLS,OC20098881,N,Y,33.6127624,-117.8348748
MLS Listing,,Condo/Co-op,302 1/2 Marguerite Ave,Corona del Mar,CA,92625,2950000,3,2.75,CS - Corona Del Mar - Spyglass,2146,,2016,5,1375,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/217-1-2-Marguerite-Ave-92625/home/143909954,CRMLS,OC20101100,N,Y,33.5946529,-117.8729054
MLS Listing,,Single Family Residential,1806 E Balboa Blvd,Newport Beach,CA,92661,3000000,7,8.0,NP - Balboa Peninsula,6933,6534,2005,6,433,,Active,,,http://www.redfin.com/CA/Newport-Beach/1806-E-Balboa-Blvd-92661/home/3240496,CRMLS,OC20096909,N,Y,33.5992955,-117.8874122
MLS Listing,,Single Family Residential,10 Waves End,Newport Coast,CA,92657,15000000,5,5.5,CR - Crystal Cove,8300,21824,2020,6,1807,700,Active,,,http://www.redfin.com/CA/Newport-Beach/10-Waves-End-92657/home/7202956,CRMLS,NP20101306,N,Y,33.5790645,-117.8257206
MLS Listing,,Single Family Residential,63 Cambria Dr,Corona del Mar,CA,92625,3265000,4,3.0,CS - Corona Del Mar - Spyglass,3550,14300,1974,6,920,127,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/63-Cambria-Dr-92625/home/4733469,CRMLS,OC20100352,N,Y,33.6113567,-117.8462764
MLS Listing,,Condo/Co-op,150 Lessay,Newport Coast,CA,92657,1348000,3,2.5,N26 - Newport Coast,1459,3000,1993,7,924,313,Active,,,http://www.redfin.com/CA/Newport-Coast/150-Lessay-92657/home/5529677,CRMLS,OC20100612,N,Y,33.6086659,-117.8367077
MLS Listing,,Condo/Co-op,505 .5 Poppy,Corona del Mar,CA,92625,1895000,2,2.5,CS - Corona Del Mar - Spyglass,1250,3540,2020,7,1516,,Active,,,http://www.redfin.com/CA/Newport-Beach/505-5-Poppy-Ave-92625/home/171855801,CRMLS,NP20100450,N,Y,33.5945391,-117.8661899
MLS Listing,,Single Family Residential,519 Dahlia Ave,Corona del Mar,CA,92625,2995000,3,2.75,CS - Corona Del Mar - Spyglass,2750,3300,1984,7,1089,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/519-Dahlia-Ave-92625/home/4727126,CRMLS,NP20099085,N,Y,33.6018291,-117.8747279
MLS Listing,,Condo/Co-op,505 Poppy Ave,Corona del Mar,CA,92625,2895000,3,3.5,CS - Corona Del Mar - Spyglass,1700,3540,2020,7,1703,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/505-Poppy-Ave-92625/home/4733392,CRMLS,NP20100321,N,Y,33.5949999,-117.8659756
MLS Listing,,Single Family Residential,4 Alessandria,Newport Coast,CA,92657,4350000,5,4.5,N26 - Newport Coast,4200,7524,2001,9,1036,575,Active,,,http://www.redfin.com/CA/Newport-Coast/4-Alessandria-92657/home/4749832,CRMLS,OC20099229,N,Y,33.604345,-117.812761
MLS Listing,,Single Family Residential,443 M St,Newport Beach,CA,92661,4450000,4,3.5,NP - Balboa Peninsula,2948,2450,2020,10,1509,,Active,,,http://www.redfin.com/CA/Newport-Beach/443-M-St-92661/home/171846336,CRMLS,NP20099082,N,Y,33.5985258,-117.8843486
MLS Listing,,Single Family Residential,441 M St,Newport Beach,CA,92661,4650000,4,5.0,NP - Balboa Peninsula,3220,2450,2020,10,1444,,Active,,,http://www.redfin.com/CA/Newport-Beach/441-M-St-92661/home/3241357,CRMLS,NP20099037,N,Y,33.5984478,-117.8844023
MLS Listing,,Single Family Residential,445 M St,Newport Beach,CA,92661,4550000,4,4.0,NP - Balboa Peninsula,3127,2450,2020,10,1455,,Active,,,http://www.redfin.com/CA/Newport-Beach/445-M-St-92661/home/3241355,CRMLS,NP20099089,N,Y,33.5986039,-117.8842993
MLS Listing,,Condo/Co-op,8 ANJOU,Newport Coast,CA,92657,1098000,3,3.0,N26 - Newport Coast,1763,,1994,11,623,429,Active,,,http://www.redfin.com/CA/Newport-Coast/8-Anjou-92657/home/5528555,CRMLS,NP20096997,N,Y,33.6072054,-117.8360432
MLS Listing,,Single Family Residential,280 Evening Canyon Rd,Corona del Mar,CA,92625,2990000,3,3.0,CS - Corona Del Mar - Spyglass,1742,9000,1952,12,1716,52,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/280-Evening-Canyon-Rd-92625/home/3258116,CRMLS,OC20097005,N,Y,33.591766,-117.865484
MLS Listing,,Single Family Residential,324 L St,Newport Beach,CA,92661,1680000,3,2.0,NP - Balboa Peninsula,1359,1400,1963,13,1236,,Active,,,http://www.redfin.com/CA/Newport-Beach/324-L-St-92661/home/3241247,CRMLS,NP20096418,N,Y,33.598166,-117.886125
MLS Listing,,Condo/Co-op,27 San Pietro,Newport Coast,CA,92657,1595000,4,3.5,N26 - Newport Coast,2400,,2004,13,665,493,Active,,,http://www.redfin.com/CA/Newport-Coast/27-San-Pietro-92657/home/5981435,CRMLS,NP20096638,N,Y,33.6079345,-117.8068206
MLS Listing,,Single Family Residential,11 Pacific Winds,Newport Coast,CA,92657,2788000,4,3.5,N26 - Newport Coast,2900,8635,2006,13,961,606,Active,,,http://www.redfin.com/CA/Newport-Beach/11-Pacific-Winds-92657/home/5928201,CRMLS,OC20096382,N,Y,33.6027833,-117.8071234
MLS Listing,,Single Family Residential,7 Shoreridge,Newport Coast,CA,92657,10500000,5,6.5,N26 - Newport Coast,9712,17670,2001,13,1081,843,Active,,,http://www.redfin.com/CA/Newport-Beach/7-Shoreridge-92657/home/4747729,CRMLS,OC20078847,N,Y,33.5929362,-117.8371643
MLS Listing,,Single Family Residential,28 Sable Sands,Newport Coast,CA,92657,3250000,3,3.5,N26 - Newport Coast,3421,6768,1997,13,950,770,Active,,,http://www.redfin.com/CA/Newport-Coast/28-Sable-Sands-92657/home/4749282,CRMLS,NP20091102,N,Y,33.5934107,-117.8332263
MLS Listing,,Single Family Residential,304 Poppy Ave,Corona del Mar,CA,92625,8395000,4,5.0,CS - Corona Del Mar - Spyglass,4598,3600,2020,13,1826,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/304-Poppy-Ave-92625/home/3256708,CRMLS,NP20085485,N,Y,33.5921999,-117.8681617
MLS Listing,,Single Family Residential,5 Malibu Cir,Corona del Mar,CA,92625,2995500,4,3.0,CS - Corona Del Mar - Spyglass,3434,8700,1972,13,872,176,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/5-Malibu-Cir-92625/home/4722858,CRMLS,NP20083821,N,Y,33.6127527,-117.8484055
MLS Listing,,Single Family Residential,2681 Point Del Mar,Newport Beach,CA,92625,1995000,4,3.5,CS - Corona Del Mar - Spyglass,2580,4000,1987,13,773,185,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/2681-Point-Del-Mar-92625/home/4724613,CRMLS,NP20084773,N,Y,33.6032221,-117.8720532
MLS Listing,,Single Family Residential,216 Fernleaf Ave,Corona del Mar,CA,92625,3198000,3,2.0,CS - Corona Del Mar - Spyglass,1499,3320,1951,13,2133,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/216-Fernleaf-Ave-92625/home/3254577,CRMLS,LG20088156,N,Y,33.5978055,-117.8768716
MLS Listing,,Single Family Residential,3728 Ocean Blvd,Corona del Mar,CA,92625,14500000,4,4.5,CS - Corona Del Mar - Spyglass,4268,7266,1930,14,3397,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/3728-Ocean-Blvd-92625/home/3256528,CRMLS,NP20095819,N,Y,33.5909317,-117.8699491
MLS Listing,,Single Family Residential,234 Morning Canyon Rd,Corona del Mar,CA,92625,6950000,4,4.5,CS - Corona Del Mar - Spyglass,4569,14400,2005,14,1521,52,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/234-Morning-Canyon-Rd-92625/home/3258276,CRMLS,NP20095038,N,Y,33.5895588,-117.8647738
MLS Listing,,Single Family Residential,1825 Port Wheeler Pl,Newport Beach,CA,92660,2895000,3,2.5,NV - East Bluff - Harbor View,2322,6215,2010,14,1247,109,Active,,,http://www.redfin.com/CA/Newport-Beach/1825-Port-Wheeler-Pl-92660/home/4719858,CRMLS,NP20093161,N,Y,33.619765,-117.8597375
MLS Listing,,Single Family Residential,3 Moonshell,Newport Coast,CA,92657,11350000,4,4.0,CR - Crystal Cove,6300,22833,2007,14,1802,725,Active,,,http://www.redfin.com/CA/Newport-Coast/3-Moonshell-92657/home/5930703,CRMLS,NP20095390,N,Y,33.5767778,-117.8282579
MLS Listing,,Single Family Residential,12 Tasman Sea,Newport Coast,CA,92657,6695000,5,5.5,CR - Crystal Cove,5210,9210,2001,14,1285,700,Active,,,http://www.redfin.com/CA/Newport-Coast/12-Tasman-Sea-92657/home/5856455,CRMLS,OC20084986,N,Y,33.5754242,-117.8344856
MLS Listing,,Single Family Residential,5 Sandbar Dr,Corona del Mar,CA,92625,2000000,3,2.5,CS - Corona Del Mar - Spyglass,2428,6144,1976,14,824,610,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/5-Sandbar-Dr-92625/home/4724290,CRMLS,NP20086238,N,Y,33.60624,-117.863276
MLS Listing,,Single Family Residential,7 Greenbrier Ln,Newport Beach,CA,92660,3495000,5,4.5,NV - East Bluff - Harbor View,4697,13000,1972,14,744,436,Active,,,http://www.redfin.com/CA/Newport-Beach/7-Greenbriar-Ln-92660/home/4649950,CRMLS,NP20094135,N,Y,33.6207055,-117.8659641
MLS Listing,,Condo/Co-op,118 White Flower,Irvine,CA,92603,859000,2,2.5,TRG - Turtle Ridge,1116,,2004,15,770,205,Active,,,http://www.redfin.com/CA/Irvine/118-White-Flower-92603/home/5943285,CRMLS,OC20094333,N,Y,33.6215059,-117.8219233
MLS Listing,,Condo/Co-op,712 Fernleaf Ave,Corona del Mar,CA,92625,2450000,3,3.0,CS - Corona Del Mar - Spyglass,1748,,2010,15,1402,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/712-Fernleaf-Ave-92625/home/45377525,CRMLS,NP20090172,N,Y,33.6024211,-117.8721562
MLS Listing,,Single Family Residential,700 Malabar Dr,Corona del Mar,CA,92625,3495000,5,5.5,CS - Corona Del Mar - Spyglass,5037,9691,2020,15,694,44,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/700-Malabar-Dr-92625/home/3252898,CRMLS,LG20093772,N,Y,33.6083539,-117.8820745
MLS Listing,,Single Family Residential,22 Vernon,Newport Coast,CA,92657,2295000,4,3.5,N26 - Newport Coast,2921,7224,1997,16,786,440,Active,,,http://www.redfin.com/CA/Newport-Coast/22-Vernon-92657/home/4737490,CRMLS,ND20094134,N,Y,33.615993,-117.8374162
MLS Listing,,Single Family Residential,433 Carnation,Corona del Mar,CA,92625,4595000,4,4.5,CS - Corona Del Mar - Spyglass,3100,3540,2014,17,1482,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/433-Carnation-Ave-92625/home/4729520,CRMLS,NP20093817,N,Y,33.6013519,-117.8764819
MLS Listing,,Townhouse,23 San Pietro,Newport Coast,CA,92657,1385000,3,3.5,N26 - Newport Coast,2305,1000,2004,17,601,493,Active,,,http://www.redfin.com/CA/Newport-Coast/23-San-Pietro-92657/home/5953059,CRMLS,OC20093617,N,Y,33.6079345,-117.8068206
MLS Listing,,Single Family Residential,5 Canyon Ct,Newport Beach,CA,92660,4950000,5,5.5,NV - East Bluff - Harbor View,5700,12800,1990,18,868,790,Active,,,http://www.redfin.com/CA/Newport-Beach/5-Canyon-Ct-92660/home/4652097,CRMLS,NP20093338,N,Y,33.622132,-117.873694
MLS Listing,,Single Family Residential,730 Santana Dr,Corona del Mar,CA,92625,3295000,4,3.5,CS - Corona Del Mar - Spyglass,2765,7245,1961,18,1192,48,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/730-Santana-Dr-92625/home/3252474,CRMLS,OC20092757,N,Y,33.6116456,-117.887252
MLS Listing,,Single Family Residential,320 Iris Ave,Corona del Mar,CA,92625,4625000,4,3.5,CS - Corona Del Mar - Spyglass,3359,3540,2005,18,1377,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/320-Iris-Ave-92625/home/3255604,CRMLS,NP20091928,N,Y,33.59704,-117.873663
MLS Listing,,Single Family Residential,317 Goldenrod Ave,Corona del Mar,CA,92625,3287500,4,4.5,CS - Corona Del Mar - Spyglass,2997,3746,2000,18,1097,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/317-Goldenrod-Ave-92625/home/5800622,CRMLS,NP20092335,N,Y,33.5982311,-117.8757042
MLS Listing,,Single Family Residential,620 Seaward Rd,Corona del Mar,CA,92625,5998000,4,4.5,CS - Corona Del Mar - Spyglass,4759,7680,2017,18,1260,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/620-Seaward-Rd-92625/home/4730706,CRMLS,OC20087398,N,Y,33.5954983,-117.8606687
MLS Listing,,Single Family Residential,9 Pelican Crest Dr,Newport Coast,CA,92657,15985000,6,7.0,N26 - Newport Coast,10749,22855,2018,19,1487,875,Active,,,http://www.redfin.com/CA/Newport-Coast/9-Pelican-Crest-Dr-92657/home/4747408,CRMLS,NP20092111,N,Y,33.5960969,-117.8455437
MLS Listing,,Single Family Residential,2144 E Oceanfront,Newport Beach,CA,92661,8800000,3,3.5,NP - Balboa Peninsula,3702,3280,2001,19,2377,,Active,,,http://www.redfin.com/CA/Newport-Beach/2144-E-Oceanfront-92661/home/3241515,CRMLS,NP20090892,N,Y,33.5954718,-117.8831777
MLS Listing,,Townhouse,2 Tivoli Ct,Newport Coast,CA,92657,889000,2,2.0,N26 - Newport Coast,1326,1326,1995,20,670,548,Active,,,http://www.redfin.com/CA/Newport-Coast/2-Tivoli-Ct-92657/home/5480876,CRMLS,OC20090770,N,Y,33.6030297,-117.8265858
MLS Listing,,Single Family Residential,28 Via Coralle,Newport Coast,CA,92657,7495000,4,4.5,N26 - Newport Coast,5306,10606,2000,20,1413,619,Active,,,http://www.redfin.com/CA/Newport-Coast/28-Via-Coralle-92657/home/4749769,CRMLS,OC20087192,N,Y,33.6002416,-117.8196487
MLS Listing,,Single Family Residential,6 Veranda,Newport Coast,CA,92657,2595000,4,3.5,N26 - Newport Coast,2900,5841,2004,21,895,542,Active,,,http://www.redfin.com/CA/Newport-Coast/6-Veranda-92657/home/5928190,CRMLS,OC20087307,N,Y,33.6036293,-117.8073753
MLS Listing,,Single Family Residential,3 Atlantis Cv,Newport Coast,CA,92657,3495000,4,2.5,CR - Crystal Cove,2702,6114,2001,21,1293,700,Active,,,http://www.redfin.com/CA/Newport-Coast/3-Atlantis-Cv-92657/home/5811469,CRMLS,NP20089840,N,Y,33.5756351,-117.8373475
MLS Listing,,Single Family Residential,8 Skyridge,Newport Coast,CA,92657,8795000,4,6.25,N26 - Newport Coast,8134,21008,2001,21,1081,838,Active,,,http://www.redfin.com/CA/Newport-Coast/8-Skyridge-92657/home/4747749,CRMLS,NP20090425,N,Y,33.5930487,-117.8386067
MLS Listing,,Single Family Residential,998 Sandcastle Dr,Corona del Mar,CA,92625,3695000,4,3.0,CS - Corona Del Mar - Spyglass,3113,9020,1968,21,1187,80,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/998-Sandcastle-Dr-92625/home/4716246,CRMLS,NP20090247,N,Y,33.5981667,-117.8595544
MLS Listing,,Single Family Residential,532 Seaward Rd,Corona del Mar,CA,92625,3595000,3,2.5,CS - Corona Del Mar - Spyglass,1859,12460,1953,22,1934,7,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/532-Seaward-Rd-92625/home/4730734,CRMLS,NP20089886,N,Y,33.5926606,-117.8601496
MLS Listing,,Condo/Co-op,59 Ocean Vis #56,Newport Beach,CA,92660,2450000,3,3.5,NV - East Bluff - Harbor View,2683,,1986,22,913,750,Active,,,http://www.redfin.com/CA/Newport-Beach/59-Ocean-Vis-92660/unit-56/home/5722412,CRMLS,LG20089579,N,Y,33.6193813,-117.8844103
MLS Listing,,Single Family Residential,1528 Keel Dr,Corona del Mar,CA,92625,4050000,4,3.0,CS - Corona Del Mar - Spyglass,2371,10575,2018,24,1708,80,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/1528-Keel-Dr-92625/home/4718643,CRMLS,NP20087464,N,Y,33.6063215,-117.859005
MLS Listing,,Single Family Residential,16 Coral Reef,Newport Coast,CA,92657,2995000,3,3.5,N26 - Newport Coast,3421,7058,1997,24,875,764,Active,,,http://www.redfin.com/CA/Newport-Coast/16-Coral-Reef-92657/home/4749244,CRMLS,OC20081179,N,Y,33.5942456,-117.8346
MLS Listing,,Condo/Co-op,402 Jasmine Ave,Corona del Mar,CA,92625,2425000,3,3.0,CS - Corona Del Mar - Spyglass,1800,3540,2006,25,1347,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/402-Jasmine-Ave-92625/home/12253764,CRMLS,OC20088326,N,Y,33.5970512,-117.8722363
MLS Listing,,Single Family Residential,327 Orchid Ave,Corona del Mar,CA,92625,4995000,4,4.5,CS - Corona Del Mar - Spyglass,3250,3560,2020,25,1537,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/327-Orchid-Ave-92625/home/171561340,CRMLS,NP20087727,N,Y,33.5943069,-117.8692868
MLS Listing,,Single Family Residential,325 Orchid Ave,Corona del Mar,CA,92625,4995000,4,4.5,CS - Corona Del Mar - Spyglass,3250,3560,2020,25,1537,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/325-Orchid-Ave-92625/home/3255927,CRMLS,NP20087623,N,Y,33.5942184,-117.8693063
MLS Listing,,Single Family Residential,2605 Way Ln,Corona del Mar,CA,92625,12300000,4,3.5,CS - Corona Del Mar - Spyglass,5700,5760,2007,25,2158,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/2605-Way-Ln-92625/home/3254296,CRMLS,NP20087315,N,Y,33.5972553,-117.8785082
MLS Listing,,Single Family Residential,627 Rockford Rd,Corona del Mar,CA,92625,3295000,4,2.0,CS - Corona Del Mar - Spyglass,2000,12810,1962,26,1648,155,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/627-Rockford-Rd-92625/home/4748363,CRMLS,OC20084774,N,Y,33.5922636,-117.8594628
MLS Listing,,Single Family Residential,3701 Seaview Ave,Corona del Mar,CA,92625,3200000,3,2.0,CS - Corona Del Mar - Spyglass,1350,3540,1957,26,2370,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/3701-Seaview-Ave-92625/home/3256563,CRMLS,OC20087118,N,Y,33.5924934,-117.8690659
MLS Listing,,Single Family Residential,2900 Ocean Blvd,Corona del Mar,CA,92625,17495000,8,10.25,CS - Corona Del Mar - Spyglass,10921,13566,1992,26,1602,,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/2900-Ocean-Blvd-92625/home/3254515,CRMLS,OC20086654,N,Y,33.5953787,-117.8766999
MLS Listing,,Single Family Residential,12 Tidal Surf,Newport Coast,CA,92657,2995000,3,3.5,N26 - Newport Coast,3421,6456,1998,26,875,440,Active,,,http://www.redfin.com/CA/Newport-Coast/12-Tidal-Surf-92657/home/4749302,CRMLS,OC20086770,N,Y,33.5924897,-117.8346916
MLS Listing,,Condo/Co-op,85 Ocean Vis,Newport Beach,CA,92660,2095000,3,3.5,NV - East Bluff - Harbor View,2791,,1986,27,751,950,Active,,,http://www.redfin.com/CA/Newport-Beach/85-Ocean-Vis-92660/unit-88/home/5722427,CRMLS,LG20084872,N,Y,33.6193813,-117.8844103
MLS Listing,,Condo/Co-op,144 White Flower,Irvine,CA,92603,835000,2,2.5,TRG - Turtle Ridge,1244,,2004,27,671,205,Active,,,http://www.redfin.com/CA/Irvine/144-White-Flower-92603/home/5978206,CRMLS,NP20085652,N,Y,33.6210978,-117.8211144
MLS Listing,,Single Family Residential,416 De Sola,Corona del Mar,CA,92625,6195000,5,5.5,CS - Corona Del Mar - Spyglass,4250,19390,2007,28,1458,9,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/416-De-Sola-Ter-92625/home/4730467,CRMLS,NP20085533,N,Y,33.5953181,-117.8630569
