SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,164 Working Rnch,Irvine,CA,92602,845000,3,2.5,OH - Orchard Hills,1581,,2017,22,534,385,Active,,,http://www.redfin.com/CA/Irvine/164-Working-Rnch-92602/home/112721707,CRMLS,OC20088635,N,Y,33.73667,-117.74783
MLS Listing,,Townhouse,120 Hayseed,Irvine,CA,92602,775000,3,2.0,OH - Orchard Hills,1458,,2015,25,532,385,Active,,,http://www.redfin.com/CA/Irvine/120-Hayseed-92602/home/112729489,CRMLS,PW20087995,N,Y,33.7378824,-117.7497625
MLS Listing,,Single Family Residential,104 High Desert,Irvine,CA,92602,3660000,5,5.5,OH - Orchard Hills,6029,15127,2018,27,607,279,Active,,,http://www.redfin.com/CA/Irvine/104-High-Desert-92602/home/170580653,CRMLS,PW20086688,N,Y,33.7528625,-117.7482582
MLS Listing,,Condo/Co-op,117 Donati #64,Irvine,CA,92602,1268194,4,3.0,699 - Not Defined,2348,2810,2020,33,540,299,Active,,,http://www.redfin.com/CA/Irvine/117-Donati-92620/unit-64/home/171476406,CRMLS,NP20082173,N,Y,33.734318,-117.73937
MLS Listing,,Single Family Residential,23 Branding Iron,Irvine,CA,92602,1888000,5,5.5,OH - Orchard Hills,4010,7906,2016,34,471,279,Active,,,http://www.redfin.com/CA/Irvine/23-Branding-Iron-92602/home/108509727,CRMLS,WS20081247,N,Y,33.7410717,-117.7620211
MLS Listing,,Single Family Residential,53 Navajo,Irvine,CA,92602,1299000,4,3.5,OH - Orchard Hills,2651,3963,2020,36,490,289,Active,,,http://www.redfin.com/CA/Irvine/53-Navajo-92602/home/171433190,CRMLS,OC20080166,N,Y,33.754941,-117.762029
MLS Listing,,Single Family Residential,22 Rawhide,Irvine,CA,92602,1980000,5,4.5,OH - Orchard Hills,3764,6082,2014,36,526,289,Active,,,http://www.redfin.com/CA/Irvine/22-Rawhide-92602/home/58553894,CRMLS,PW20079992,N,Y,33.7373842,-117.7601747
MLS Listing,,Single Family Residential,57 Navajo,Irvine,CA,92602,1298000,4,3.5,OH - Orchard Hills,2634,3850,2020,36,493,289,Active,,,http://www.redfin.com/CA/Irvine/57-Navajo-92602/home/169851767,CRMLS,OC20080055,N,Y,33.7547,-117.761694
MLS Listing,,Single Family Residential,55 Steeplechase,Irvine,CA,92602,1775480,4,4.5,OH - Orchard Hills,3964,6068,2020,36,448,289,Active,,,http://www.redfin.com/CA/Irvine/55-Steeplechase-92602/home/171432155,CRMLS,OC20080019,N,Y,33.753818,-117.75493
MLS Listing,,Single Family Residential,104 INDIAN SUMMER,Irvine,CA,92602,2298000,5,4.5,OH - Orchard Hills,4189,6325,2019,47,549,289,Active,,,http://www.redfin.com/CA/Irvine/104-INDIAN-SUMMER-92602/home/171363840,CRMLS,WS20074422,N,Y,33.7514861,-117.7549295
MLS Listing,,Townhouse,66 Modesto,Irvine,CA,92602,777000,3,2.5,NK - Northpark,1904,,2001,47,408,409,Active,,,http://www.redfin.com/CA/Irvine/66-Modesto-92602/unit-52/home/5889554,CRMLS,OC20073037,N,Y,33.7341993,-117.7701638
MLS Listing,,Single Family Residential,103 Treasure,Irvine,CA,92602,3288000,4,4.5,OH - Orchard Hills,5346,12000,2018,53,615,289,Active,,,http://www.redfin.com/CA/Irvine/103-Treasure-92602/home/112721757,CRMLS,OC20071960,N,Y,33.745854,-117.758673
MLS Listing,,Single Family Residential,107 Knob Crk,Irvine,CA,92602,4295000,6,6.5,OH - Orchard Hills,6700,11952,2018,56,641,289,Active,,,http://www.redfin.com/CA/Irvine/107-Knob-Crk-92602/home/143911609,CRMLS,PW20070225,N,Y,33.7513656,-117.7502508
MLS Listing,,Single Family Residential,56 Granite Knl,Irvine,CA,92602,1301000,4,3.5,OH - Orchard Hills,2651,3850,2020,68,491,289,Active,,,http://www.redfin.com/CA/Irvine/56-Granite-Knl-92602/home/171200482,CRMLS,OC20064111,N,Y,33.753704,-117.761222
MLS Listing,,Single Family Residential,52 Granite Knl,Irvine,CA,92602,1274000,4,3.0,OH - Orchard Hills,2634,3850,2020,68,484,289,Active,,,http://www.redfin.com/CA/Irvine/52-Granite-Knl-92602/home/171200348,CRMLS,OC20064092,N,Y,33.754006,-117.760921
MLS Listing,,Single Family Residential,2940 Schwendeman Ave,Tustin,CA,92782,999000,5,2.5,89 - Tustin Ranch,2400,3951,1999,80,416,115,Active,,,http://www.redfin.com/CA/Tustin/2940-Schwendeman-Ave-92782/home/4764492,CRMLS,OC20056932,N,Y,33.7494592,-117.768082
MLS Listing,,Condo/Co-op,2960 Champion Way #2314,Tustin,CA,92782,395000,1,1.0,89 - Tustin Ranch,787,,1990,83,502,325,Active,,,http://www.redfin.com/CA/Tustin/2960-Champion-Way-92782/unit-2314/home/5623099,CRMLS,OC20054310,N,Y,33.7401909,-117.7766827
MLS Listing,,Condo/Co-op,3032 Zimmerman Pl,Tustin,CA,92782,892000,4,2.5,89 - Tustin Ranch,1956,,1996,84,456,165,Active,,,http://www.redfin.com/CA/Tustin/3032-Zimmerman-Pl-92782/home/5444660,CRMLS,OC20053280,N,Y,33.7364692,-117.7793021
MLS Listing,,Single Family Residential,48 Lowland,Irvine,CA,92602,2388000,5,5.5,OH - Orchard Hills,4305,6079,2017,87,555,289,Active,,,http://www.redfin.com/CA/Irvine/48-Lowland-92602/home/58551879,CRMLS,OC20051190,N,Y,33.7423247,-117.7629172
MLS Listing,,Condo/Co-op,2960 Champion Way #410,Tustin,CA,92782,470000,2,1.0,89 - Tustin Ranch,959,,1990,88,490,325,Active,,,http://www.redfin.com/CA/Tustin/2960-Champion-Way-92782/unit-410/home/5622012,CRMLS,AR20050718,N,Y,33.7401909,-117.7766827
MLS Listing,,Single Family Residential,2741 TIMMONS,Tustin,CA,92782,1168880,5,3.0,89 - Tustin Ranch,2526,5000,1993,88,463,90,Active,,,http://www.redfin.com/CA/Tustin/2741-Timmons-92782/home/4774935,CRMLS,OC20035086,N,Y,33.7549712,-117.7666796
MLS Listing,,Single Family Residential,81 Derby,Irvine,CA,92602,1498000,4,4.5,OH - Orchard Hills,3118,3759,2019,95,480,289,Active,,,http://www.redfin.com/CA/Irvine/81-Derby-92602/home/112724516,CRMLS,PW20043758,N,Y,33.751186,-117.761691
MLS Listing,,Single Family Residential,18 Shadybend,Irvine,CA,92602,1920000,4,3.5,OH - Orchard Hills,4191,5402,2014,104,458,289,Active,,,http://www.redfin.com/CA/Irvine/18-Shadybend-92602/home/58553620,CRMLS,OC20036426,N,Y,33.7444698,-117.7641601
MLS Listing,,Single Family Residential,56 Painted Sky,Irvine,CA,92602,1368000,4,4.0,OH - Orchard Hills,2380,3265,2017,106,575,196,Active,,,http://www.redfin.com/CA/Irvine/56-Painted-Sky-92602/home/112718868,CRMLS,PW20032192,N,Y,33.7354279,-117.7553662
MLS Listing,,Condo/Co-op,114 Working Rnch,Irvine,CA,92602,1079000,3,2.5,OH - Orchard Hills,1841,,2017,110,586,385,Active,,,http://www.redfin.com/CA/Irvine/114-Working-Rnch-92602/home/167412470,CRMLS,OC20027867,N,Y,33.7356985,-117.7482181
MLS Listing,,Single Family Residential,8 Tioga Pl,Irvine,CA,92602,1388800,5,3.0,WI - West Irvine,3748,5252,1998,116,371,,Active,,,http://www.redfin.com/CA/Irvine/8-Tioga-Pl-92602/home/4792160,CRMLS,OC20025521,N,Y,33.737559,-117.7755203
MLS Listing,,Condo/Co-op,53 painted sky,Irvine,CA,92602,1280000,4,4.0,OH - Orchard Hills,2515,2515,2017,117,509,196,Active,,,http://www.redfin.com/CA/Irvine/53-Painted-Sky-92602/home/112718835,CRMLS,OC20025727,N,Y,33.7354542,-117.7557334
MLS Listing,,Single Family Residential,65 Rockinghorse,Irvine,CA,92602,1556295,4,4.5,OH - Orchard Hills,3071,3784,2020,131,507,297,Active,,,http://www.redfin.com/CA/Irvine/65-Rockinghorse-92602/home/170401714,CRMLS,OC20016102,N,Y,33.753133,-117.760775
MLS Listing,,Single Family Residential,59 Sunset,Irvine,CA,92602,2388000,4,4.5,OH - Orchard Hills,4022,9783,2015,137,594,289,Active,,,http://www.redfin.com/CA/Irvine/59-Sunset-Cv-92602/home/58551670,CRMLS,PW20009268,N,Y,33.7397879,-117.7628775
MLS Listing,,Condo/Co-op,112 Donati,Irvine,CA,92602,1248000,4,3.5,OH - Orchard Hills,2459,,2019,194,508,299,Active,,,http://www.redfin.com/CA/Irvine/112-Donati-92620/home/168764973,CRMLS,OC19269603,N,Y,33.7353734,-117.7392314
MLS Listing,,Single Family Residential,57 Steeplechase,Irvine,CA,92602,1720110,4,4.5,OH - Orchard Hills,3594,5266,2020,221,479,289,Active,,,http://www.redfin.com/CA/Irvine/57-Steeplechase-92602/home/169564831,CRMLS,OC19250898,N,Y,33.7514861,-117.7549295
New Construction Home,,Single Family Residential,137 Jayhawk,Irvine,CA,92602,1466000,4,4.5,Palermo at Orchard Hills,3105,,2020,26,472,,Active,,,http://www.redfin.com/CA/Irvine/137-Jayhawk-92602/home/171557686,NewHomeSource.com,1875032,N,Y,33.747726,-117.75493
New Construction Home,,Single Family Residential,130 Jayhawk,Irvine,CA,92602,1559000,4,4.5,Palermo at Orchard Hills,3315,,2020,26,470,,Active,,,http://www.redfin.com/CA/Irvine/130-Jayhawk-92602/home/171557685,NewHomeSource.com,1875033,N,Y,33.747726,-117.75493
New Construction Home,,Single Family Residential,136 Jayhawk,Irvine,CA,92602,1544000,4,4.5,Palermo at Orchard Hills,3315,,2020,26,466,,Active,,,http://www.redfin.com/CA/Irvine/136-Jayhawk-92602/home/171557683,NewHomeSource.com,1875034,N,Y,33.747726,-117.75493
New Construction Home,,Single Family Residential,52 Navajo,Irvine,CA,92602,1325000,4,3.5,Varenna at Orchard Hills,2651,,2019,199,500,,Active,,,http://www.redfin.com/CA/Irvine/52-Navajo-92602/home/169100313,NewHomeSource.com,1763737,N,Y,33.754627,-117.762246
New Construction Plan,,Single Family Residential,Residence 4,Irvine,CA,92602,1726882,4,4.5,Padova at Orchard Hills,3402,,,,508,,Active,,,http://www.redfin.com/CA/Irvine/Padova-at-Orchard-Hills/Residence-4/home/113974357,NewHomeSource.com,Plan-121616193,N,Y,33.7520569,-117.7604496
New Construction Plan,,Single Family Residential,Residence 3,Irvine,CA,92602,1499880,4,4.5,Padova at Orchard Hills,3014,,,,498,,Active,,,http://www.redfin.com/CA/Irvine/Padova-at-Orchard-Hills/Residence-3/home/138659616,NewHomeSource.com,Plan-121616196,N,Y,33.7520569,-117.7604496
New Construction Plan,,Single Family Residential,Residence 2,Irvine,CA,92602,1439200,4,4.5,Padova at Orchard Hills,2946,,,,489,,Active,,,http://www.redfin.com/CA/Irvine/Padova-at-Orchard-Hills/Residence-2/home/113974358,NewHomeSource.com,Plan-121616195,N,Y,33.7520569,-117.7604496
New Construction Plan,,Single Family Residential,Residence 1,Irvine,CA,92602,1462520,4,4.5,Padova at Orchard Hills,2898,,,,505,,Active,,,http://www.redfin.com/CA/Irvine/Padova-at-Orchard-Hills/Residence-1/home/143850100,NewHomeSource.com,Plan-121616194,N,Y,33.7520569,-117.7604496
New Construction Plan,,Single Family Residential,Residence 3,Irvine,CA,92602,1921921,4,4.5,Ravello,3455,,,,556,,Active,,,http://www.redfin.com/CA/Irvine/Ravello/Residence-3/home/147500865,NewHomeSource.com,Plan-121558161,N,Y,33.740813,-117.741595
New Construction Plan,,Single Family Residential,Residence 2,Irvine,CA,92602,1797266,4,4.5,Ravello,3348,,,,537,,Active,,,http://www.redfin.com/CA/Irvine/Ravello/Residence-2/home/147500866,NewHomeSource.com,Plan-121558160,N,Y,33.740813,-117.741595
New Construction Plan,,Single Family Residential,Residence 1,Irvine,CA,92602,1787657,4,4.5,Ravello,3227,,,,554,,Active,,,http://www.redfin.com/CA/Irvine/Ravello/Residence-1/home/147500867,NewHomeSource.com,Plan-121558159,N,Y,33.740813,-117.741595
New Construction Plan,,Single Family Residential,Residence One,Irvine,CA,92602,1670880,4,4.5,Genoa at Orchard Hills,3594,,,,465,,Active,,,http://www.redfin.com/CA/Irvine/Genoa-at-Orchard-Hills/Residence-One/home/164366106,NewHomeSource.com,Plan-121641529,N,Y,33.7538178,-117.7575965
New Construction Plan,,Single Family Residential,Residence 1z,Irvine,CA,92602,1394653,4,3.5,Verdi,2509,,,,556,,Active,,,http://www.redfin.com/CA/Irvine/Verdi/Residence-1z/home/144983191,NewHomeSource.com,Plan-121479872,N,Y,33.736831,-117.7419866
New Construction Plan,,Single Family Residential,Plan 3,Irvine,CA,92602,1544000,4,4.5,Palermo at Orchard Hills,3315,,,,466,,Active,,,http://www.redfin.com/CA/Irvine/Palermo-at-Orchard-Hills/Plan-3/home/171383727,NewHomeSource.com,Plan-121800144,N,Y,33.747726,-117.75493
New Construction Plan,,Single Family Residential,Plan 2,Irvine,CA,92602,1466000,4,4.5,Palermo at Orchard Hills,3105,,,,472,,Active,,,http://www.redfin.com/CA/Irvine/Palermo-at-Orchard-Hills/Plan-2/home/171383728,NewHomeSource.com,Plan-121800143,N,Y,33.747726,-117.75493
New Construction Plan,,Single Family Residential,Residence 2,Irvine,CA,92602,1204800,4,3.0,Verdi,2348,,,,513,,Active,,,http://www.redfin.com/CA/Irvine/Verdi/Residence-2/home/144152636,NewHomeSource.com,Plan-121443702,N,Y,33.736831,-117.7419866
New Construction Plan,,Single Family Residential,Plan 1,Irvine,CA,92602,1378000,3,3.5,Palermo at Orchard Hills,2748,,,,501,,Active,,,http://www.redfin.com/CA/Irvine/Palermo-at-Orchard-Hills/Plan-1/home/171383729,NewHomeSource.com,Plan-121800142,N,Y,33.747726,-117.75493
New Construction Plan,,Single Family Residential,Residence 1y,Irvine,CA,92602,1251047,3,3.5,Verdi,2418,,,,517,,Active,,,http://www.redfin.com/CA/Irvine/Verdi/Residence-1y/home/144152637,NewHomeSource.com,Plan-121443701,N,Y,33.736831,-117.7419866
New Construction Plan,,Single Family Residential,Residence 1,Irvine,CA,92602,1217600,3,2.5,Verdi,2182,,,,558,,Active,,,http://www.redfin.com/CA/Irvine/Verdi/Residence-1/home/144152638,NewHomeSource.com,Plan-121443700,N,Y,33.736831,-117.7419866
New Construction Plan,,Single Family Residential,Residence 3x,Irvine,CA,92602,1549087,4,4.5,Terra,3221,,,,481,,Active,,,http://www.redfin.com/CA/Irvine/Terra/Residence-3x/home/148692785,NewHomeSource.com,Plan-121443699,N,Y,33.7348449,-117.7470405
New Construction Plan,,Single Family Residential,Residence 4,Irvine,CA,92602,1475000,4,4.0,Ravello,2805,,,,526,,Active,,,http://www.redfin.com/CA/Irvine/Ravello/Residence-4/home/148434286,NewHomeSource.com,Plan-121695349,N,Y,33.740813,-117.741595
New Construction Plan,,Single Family Residential,Residence 2,Irvine,CA,92602,1516107,4,3.0,Terra,2853,,,,531,,Active,,,http://www.redfin.com/CA/Irvine/Terra/Residence-2/home/146968746,NewHomeSource.com,Plan-121443698,N,Y,33.7348449,-117.7470405
New Construction Plan,,Single Family Residential,Residence 1,Irvine,CA,92602,1273118,4,3.0,Varenna at Orchard Hills,2634,,,,483,,Active,,,http://www.redfin.com/CA/Irvine/Varenna-at-Orchard-Hills/Residence-1/home/110055586,NewHomeSource.com,Plan-121731465,N,Y,33.754333,-117.762027
New Construction Plan,,Single Family Residential,Residence 2,Irvine,CA,92602,1300375,4,3.5,Varenna at Orchard Hills,2651,,,,491,,Active,,,http://www.redfin.com/CA/Irvine/Varenna-at-Orchard-Hills/Residence-2/home/109526194,NewHomeSource.com,Plan-121731464,N,Y,33.754333,-117.762027
New Construction Plan,,Single Family Residential,Residence 3,Irvine,CA,92602,1390707,4,4.5,Varenna at Orchard Hills,2683,,,,518,,Active,,,http://www.redfin.com/CA/Irvine/Varenna-at-Orchard-Hills/Residence-3/home/108461143,NewHomeSource.com,Plan-121731463,N,Y,33.754333,-117.762027
New Construction Plan,,Single Family Residential,Residence 2x,Irvine,CA,92602,1275391,4,3.5,Verdi,2495,,,,511,,Active,,,http://www.redfin.com/CA/Irvine/Verdi/Residence-2x/home/144386754,NewHomeSource.com,Plan-121453554,N,Y,33.736831,-117.7419866
New Construction Plan,,Single Family Residential,Residence 3,Irvine,CA,92602,1826000,4,4.5,Terra,3221,,,,567,,Active,,,http://www.redfin.com/CA/Irvine/Terra/Residence-3/home/148692783,NewHomeSource.com,Plan-121453553,N,Y,33.7348449,-117.7470405
New Construction Plan,,Single Family Residential,Residence 1,Irvine,CA,92602,1465850,4,3.0,Terra,2721,,,,539,,Active,,,http://www.redfin.com/CA/Irvine/Terra/Residence-1/home/148692784,NewHomeSource.com,Plan-121453552,N,Y,33.7348449,-117.7470405
New Construction Plan,,Single Family Residential,Residence Three,Irvine,CA,92602,1715880,4,4.5,Genoa at Orchard Hills,3964,,,,433,,Active,,,http://www.redfin.com/CA/Irvine/Genoa-at-Orchard-Hills/Residence-Three/home/165420804,NewHomeSource.com,Plan-111643871,N,Y,33.7538178,-117.7575965
New Construction Plan,,Single Family Residential,Residence Two,Irvine,CA,92602,1679880,4,4.5,Genoa at Orchard Hills,3633,,,,462,,Active,,,http://www.redfin.com/CA/Irvine/Genoa-at-Orchard-Hills/Residence-Two/home/165420805,NewHomeSource.com,Plan-111643870,N,Y,33.7538178,-117.7575965
New Construction Plan,,Single Family Residential,Residence 5,Irvine,CA,92602,1469175,4,3.0,Terra,2643,,,,556,,Active,,,http://www.redfin.com/CA/Irvine/Terra/Residence-5/home/167133703,NewHomeSource.com,Plan-111661574,N,Y,33.7348449,-117.7470405
New Construction Plan,,Single Family Residential,Residence 4,Irvine,CA,92602,1408412,4,3.0,Terra,2488,,,,566,,Active,,,http://www.redfin.com/CA/Irvine/Terra/Residence-4/home/167133704,NewHomeSource.com,Plan-111661573,N,Y,33.7348449,-117.7470405
New Construction Plan,,Single Family Residential,Residence 5,Irvine,CA,92602,1527804,4,4.0,Ravello,2929,,,,522,,Active,,,http://www.redfin.com/CA/Irvine/Ravello/Residence-5/home/167133702,NewHomeSource.com,Plan-111661572,N,Y,33.740813,-117.741595
