SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1452 Scholarship,Irvine,CA,92612,596000,2,2.0,AA - Airport Area,1274,,2006,9,468,510,Active,,,http://www.redfin.com/CA/Irvine/1452-Scholarship-92612/home/12252628,CRMLS,PW20099181,N,Y,33.6684982,-117.8512781
MLS Listing,,Townhouse,24 Lehigh Aisle #143,Irvine,CA,92612,695000,2,2.0,UT - University Town Center,1605,,1987,10,433,400,Active,,,http://www.redfin.com/CA/Irvine/24-Lehigh-Aisle-92612/unit-143/home/5681110,CRMLS,OC20098098,N,Y,33.6538435,-117.8372943
MLS Listing,,Condo/Co-op,3112 Watermarke Pl,Irvine,CA,92612,389000,1,1.0,AA - Airport Area,648,,2005,11,600,359,Active,,,http://www.redfin.com/CA/Irvine/3112-Watermarke-Pl-92612/home/5952521,CRMLS,NP20098514,N,Y,33.6661373,-117.8507798
MLS Listing,,Condo/Co-op,36 Autumnleaf,Irvine,CA,92614,729000,3,2.0,WB - Woodbridge,1144,,1986,11,637,397,Active,,,http://www.redfin.com/CA/Irvine/36-Autumnleaf-92614/unit-71/home/5250531,CRMLS,OC20098319,N,Y,33.666305,-117.7939975
MLS Listing,,Single Family Residential,19501 Sierra Raton Rd,Irvine,CA,92603,2598000,5,4.5,TR - Turtle Rock,3800,4900,2019,11,684,125,Active,,,http://www.redfin.com/CA/Irvine/19501-Sierra-Raton-Rd-92603/home/4740193,CRMLS,OC20098370,N,Y,33.6336585,-117.8207249
MLS Listing,,Single Family Residential,106 Heather Mist,Irvine,CA,92618,3690000,5,5.5,LGA - Laguna Altura,5453,8986,2016,12,677,450,Active,,,http://www.redfin.com/CA/Irvine/106-Heather-Mist-92618/home/112725344,CRMLS,OC20093521,N,Y,33.630002,-117.7542616
MLS Listing,,Townhouse,10 Cerrito #17,Irvine,CA,92612,775000,2,2.5,SJ - Rancho San Joaquin,1645,1800,1975,12,471,486,Active,,,http://www.redfin.com/CA/Irvine/10-Cerrito-92612/unit-17/home/5431667,CRMLS,OC20097251,N,Y,33.6584279,-117.8290498
MLS Listing,,Single Family Residential,18671 Via Palatino,Irvine,CA,92603,2798000,5,4.0,TR - Turtle Rock,4350,9390,1968,13,643,145,Active,,,http://www.redfin.com/CA/Irvine/18671-Via-Palatino-92603/home/4738403,CRMLS,OC20096344,N,Y,33.6459389,-117.816466
MLS Listing,,Condo/Co-op,27 San Pietro,Newport Coast,CA,92657,1595000,4,3.5,N26 - Newport Coast,2400,,2004,13,665,493,Active,,,http://www.redfin.com/CA/Newport-Coast/27-San-Pietro-92657/home/5981435,CRMLS,NP20096638,N,Y,33.6079345,-117.8068206
MLS Listing,,Single Family Residential,105 Heather Mist,Irvine,CA,92618,3950000,4,4.5,LGA - Laguna Altura,5235,8081,2017,13,755,450,Active,,,http://www.redfin.com/CA/Irvine/105-Heather-Mist-92603/home/112725820,CRMLS,OC20093295,N,Y,33.630531,-117.754353
MLS Listing,,Condo/Co-op,311 Stanford Ct #41,Irvine,CA,92612,780000,3,3.0,UT - University Town Center,1413,,1985,13,552,345,Active,,,http://www.redfin.com/CA/Irvine/311-Stanford-Ct-92612/unit-41/home/5679872,CRMLS,OC20096136,N,Y,33.6551227,-117.8431649
MLS Listing,,Condo/Co-op,22352 Caminito Tecate #319,Laguna Hills,CA,92653,555000,3,2.25,S2 - Laguna Hills,1460,,1982,13,380,420,Active,,,http://www.redfin.com/CA/Laguna-Hills/22352-Caminito-Tecate-92653/unit-319/home/5635597,CRMLS,OC20093720,N,Y,33.6255037,-117.741462
MLS Listing,,Single Family Residential,10 Oak Tree Ln,Irvine,CA,92612,818000,3,2.5,UP - University Park,1960,3000,1969,13,417,264,Active,,,http://www.redfin.com/CA/Irvine/10-Oak-Tree-Ln-92612/home/4705321,CRMLS,OC20085351,N,Y,33.6604052,-117.8132373
MLS Listing,,Single Family Residential,105 Gardenview,Irvine,CA,92618,3288000,4,4.5,LGA - Laguna Altura,4710,6200,2015,14,698,450,Active,,,http://www.redfin.com/CA/Irvine/105-Gardenview-92603/home/112725130,CRMLS,OC20093275,N,Y,33.6344178,-117.7539554
MLS Listing,,Condo/Co-op,209 Coral Rose,Irvine,CA,92603,698000,2,2.0,TRG - Turtle Ridge,1268,,2004,14,550,275,Active,,,http://www.redfin.com/CA/Irvine/209-Coral-Rose-92603/home/5944210,CRMLS,NP20095308,N,Y,33.6276656,-117.8299172
MLS Listing,,Condo/Co-op,113 Fable,Irvine,CA,92618,662990,2,2.5,GP - Great Park,1498,,2020,14,443,454,Active,,,http://www.redfin.com/CA/Irvine/113-Fable-92618/home/171797240,CRMLS,OC20095548,N,Y,33.665242,-117.7490656
MLS Listing,,Townhouse,102 Coral Rose,Irvine,CA,92603,728000,3,2.5,TRG - Turtle Ridge,1416,,2003,14,514,282,Active,,,http://www.redfin.com/CA/Irvine/102-Coral-Rose-92603/home/5951853,CRMLS,DW20094181,N,Y,33.6282563,-117.8313943
MLS Listing,,Condo/Co-op,2226 Scholarship,Irvine,CA,92612,525000,2,2.0,AA - Airport Area,1038,,2005,14,506,436,Active,,,http://www.redfin.com/CA/Irvine/2226-Scholarship-92612/home/12252494,CRMLS,PW20095266,N,Y,33.666549,-117.8520909
MLS Listing,,Single Family Residential,24592 Via Raza,Lake Forest,CA,92630,795000,4,2.5,LN - Lake Forest North,2105,5406,1976,15,378,120,Active,,,http://www.redfin.com/CA/Lake-Forest/24592-Via-Raza-92630/home/4825390,CRMLS,OC20094671,N,Y,33.6536611,-117.7018043
MLS Listing,,Condo/Co-op,118 White Flower,Irvine,CA,92603,859000,2,2.5,TRG - Turtle Ridge,1116,,2004,15,770,205,Active,,,http://www.redfin.com/CA/Irvine/118-White-Flower-92603/home/5943285,CRMLS,OC20094333,N,Y,33.6215059,-117.8219233
MLS Listing,,Townhouse,23 Poppy #46,Irvine,CA,92618,645000,2,2.0,OC - Oak Creek,1371,,2001,15,470,365,Active,,,http://www.redfin.com/CA/Irvine/23-Poppy-92618/unit-46/home/5888154,CRMLS,PW20093291,N,Y,33.6657946,-117.7863828
MLS Listing,,Single Family Residential,18691 Via Torino,Irvine,CA,92603,1699900,4,3.0,TR - Turtle Rock,2798,10220,1969,16,608,139,Active,,,http://www.redfin.com/CA/Irvine/18691-Via-Torino-92603/home/4738346,CRMLS,OC20094186,N,Y,33.6463016,-117.8175421
MLS Listing,,Townhouse,23 San Pietro,Newport Coast,CA,92657,1385000,3,3.5,N26 - Newport Coast,2305,1000,2004,17,601,493,Active,,,http://www.redfin.com/CA/Newport-Coast/23-San-Pietro-92657/home/5953059,CRMLS,OC20093617,N,Y,33.6079345,-117.8068206
MLS Listing,,Single Family Residential,11 Norton St,Irvine,CA,92612,1188888,4,3.0,UP - University Park,2243,5000,1965,17,530,150,Active,,,http://www.redfin.com/CA/Irvine/11-Norton-St-92612/home/4698935,CRMLS,OC20093509,N,Y,33.663679,-117.8250295
MLS Listing,,Single Family Residential,18791 Paseo Picasso,Irvine,CA,92603,1166000,4,3.0,TR - Turtle Rock,1822,4830,1974,18,640,160,Active,,,http://www.redfin.com/CA/Irvine/18791-Paseo-Picasso-92603/home/4741597,CRMLS,OC20092609,N,Y,33.6479907,-117.8228543
MLS Listing,,Condo/Co-op,5103 Scholarship,Irvine,CA,92612,2250000,2,2.5,AA - Airport Area,2378,,2007,18,946,1500,Active,,,http://www.redfin.com/CA/Irvine/5103-Scholarship-92612/home/12257203,CRMLS,NP20092932,N,Y,33.6666394,-117.8528344
MLS Listing,,Condo/Co-op,158 Novel,Irvine,CA,92618,655990,2,2.5,GP - Great Park,1492,,2019,18,440,444,Active,,,http://www.redfin.com/CA/Irvine/158-Mirth-92618/home/168673644,CRMLS,OC20093061,N,Y,33.665242,-117.7490656
MLS Listing,,Single Family Residential,33 Seton Rd,Irvine,CA,92612,815000,3,2.5,UP - University Park,1749,3520,1966,18,466,210,Active,,,http://www.redfin.com/CA/Irvine/33-Seton-Rd-92612/home/4699705,CRMLS,OC20090621,N,Y,33.6656976,-117.8197174
MLS Listing,,Single Family Residential,61 Domani,Irvine,CA,92618,1900000,5,4.5,LGA - Laguna Altura,3236,4410,2012,20,587,280,Active,,,http://www.redfin.com/CA/Irvine/61-Domani-92618/home/45367177,CRMLS,OC20090561,N,Y,33.6394726,-117.7568306
MLS Listing,,Condo/Co-op,2471 Scholarship,Irvine,CA,92612,429000,1,1.0,AA - Airport Area,610,,2006,20,703,253,Active,,,http://www.redfin.com/CA/Irvine/2471-Scholarship-92612/home/12252529,CRMLS,OC20090199,N,Y,33.66655,-117.8520482
MLS Listing,,Single Family Residential,23 Grandview,Irvine,CA,92603,3788888,4,4.5,TRG - Turtle Ridge,4074,12176,2006,20,930,478,Active,,,http://www.redfin.com/CA/Irvine/23-Grandview-92603/home/5928045,CRMLS,OC20084242,N,Y,33.6221601,-117.8140617
MLS Listing,,Condo/Co-op,8 Sunshine #32,Irvine,CA,92603,889000,3,2.5,TR - Turtle Rock,1760,,1980,22,505,320,Active,,,http://www.redfin.com/CA/Irvine/8-Sunshine-92603/unit-32/home/5292231,CRMLS,OC20089231,N,Y,33.6340268,-117.7980276
MLS Listing,,Single Family Residential,27 Rockrose Way,Irvine,CA,92612,1125000,4,3.0,UP - University Park,3108,4608,1966,22,362,210,Active,,,http://www.redfin.com/CA/Irvine/27-Rockrose-Way-92612/home/4699466,CRMLS,PW20045317,N,Y,33.6675619,-117.818847
MLS Listing,,Condo/Co-op,8 Capella #37,Irvine,CA,92603,1550000,3,2.5,TR - Turtle Rock,2630,,1986,23,589,750,Active,,,http://www.redfin.com/CA/Irvine/8-Capella-92603/unit-37/home/5710909,CRMLS,OC20089054,N,Y,33.6401215,-117.8062766
MLS Listing,,Condo/Co-op,29 Bianco,Irvine,CA,92618,1048000,3,2.5,LGA - Laguna Altura,1775,2000,2013,24,590,280,Active,,,http://www.redfin.com/CA/Irvine/29-Bianco-92618/home/45383529,CRMLS,OC20088552,N,Y,33.6469931,-117.7604456
MLS Listing,,Condo/Co-op,5045 Scholarship,Irvine,CA,92612,638500,1,1.5,AA - Airport Area,1175,,2007,25,543,976,Active,,,http://www.redfin.com/CA/Irvine/5045-Scholarship-92612/home/12252804,CRMLS,NP20088470,N,Y,33.6666284,-117.8528922
MLS Listing,,Condo/Co-op,117 Windchime,Irvine,CA,92603,719800,2,2.5,QH - Quail Hill,1217,,2003,25,591,184,Active,,,http://www.redfin.com/CA/Irvine/117-Windchime-92603/home/5917557,CRMLS,OC20088010,N,Y,33.6520878,-117.7765209
MLS Listing,,Single Family Residential,60 Umbria,Irvine,CA,92618,1875000,4,4.0,LGA - Laguna Altura,3067,4235,2012,25,611,280,Active,,,http://www.redfin.com/CA/Irvine/60-Umbria-92618/home/45378833,CRMLS,OC20088174,N,Y,33.6439845,-117.7580904
MLS Listing,,Condo/Co-op,120 Leafy Twig,Irvine,CA,92618,733430,3,2.25,PS - Portola Springs,1445,,2020,26,508,365,Active,,,http://www.redfin.com/CA/Irvine/120-Leafy-Twig-92618/home/171557033,CRMLS,OC20087306,N,Y,33.665242,-117.7490656
MLS Listing,,Single Family Residential,24 Golden Eagle,Irvine,CA,92603,7998000,6,6.5,SH - Shady Canyon,10165,25875,2003,26,787,600,Active,,,http://www.redfin.com/CA/Irvine/24-Golden-Eagle-92603/home/5856031,CRMLS,NP20087022,N,Y,33.625481,-117.801549
MLS Listing,,Condo/Co-op,16 Los Gatos #12,Irvine,CA,92612,1300000,3,3.0,TR - Turtle Rock,2104,,1984,26,618,498,Active,,,http://www.redfin.com/CA/Irvine/16-Los-Gatos-92612/unit-12/home/5497308,CRMLS,OC20086567,N,Y,33.6487854,-117.7997116
MLS Listing,,Single Family Residential,18751 Via San Marco,Irvine,CA,92603,2750000,3,3.0,TR - Turtle Rock,2700,8352,2017,27,1019,145,Active,,,http://www.redfin.com/CA/Irvine/18751-Via-San-Marco-92603/home/4738287,CRMLS,OC20085316,N,Y,33.6456071,-117.8181604
MLS Listing,,Condo/Co-op,144 White Flower,Irvine,CA,92603,835000,2,2.5,TRG - Turtle Ridge,1244,,2004,27,671,205,Active,,,http://www.redfin.com/CA/Irvine/144-White-Flower-92603/home/5978206,CRMLS,NP20085652,N,Y,33.6210978,-117.8211144
MLS Listing,,Single Family Residential,18 Warmspring,Irvine,CA,92614,1549000,5,4.0,WB - Woodbridge,3313,5000,1980,28,468,105,Active,,,http://www.redfin.com/CA/Irvine/18-Warmspring-92614/home/4694077,CRMLS,PW20082567,N,Y,33.6685986,-117.807007
MLS Listing,,Single Family Residential,101 Treehouse,Irvine,CA,92603,1615000,4,2.5,QH - Quail Hill,2535,5122,2003,29,637,235,Active,,,http://www.redfin.com/CA/Irvine/101-Treehouse-92603/home/5929528,CRMLS,OC20080673,N,Y,33.6469023,-117.7695654
MLS Listing,,Condo/Co-op,3314 Watermarke Pl,Irvine,CA,92612,410000,1,1.0,AA - Airport Area,648,,2005,29,633,335,Active,,,http://www.redfin.com/CA/Irvine/3314-Watermarke-Pl-92612/home/5952594,CRISNet,SR20084561,N,Y,33.6661362,-117.8507942
MLS Listing,,Condo/Co-op,302 Quail Rdg,Irvine,CA,92603,639000,2,2.0,QH - Quail Hill,1495,,2005,30,427,253,Active,,,http://www.redfin.com/CA/Irvine/302-Quail-Rdg-92603/home/5982201,CRMLS,OC20083913,N,Y,33.6523237,-117.7736823
MLS Listing,,Condo/Co-op,80 Borghese,Irvine,CA,92618,1040000,3,2.5,LGA - Laguna Altura,1775,3000,2012,32,586,280,Active,,,http://www.redfin.com/CA/Irvine/80-Borghese-92618/home/51681132,CRMLS,OC20083314,N,Y,33.64888,-117.758567
MLS Listing,,Single Family Residential,107 Misty Sky,Irvine,CA,92618,4195000,5,5.5,LGA - Laguna Altura,5097,8971,2015,32,823,450,Active,,,http://www.redfin.com/CA/Irvine/107-Misty-Sky-92618/home/112725236,CRMLS,NP20081378,N,Y,33.6330458,-117.7533261
MLS Listing,,Condo/Co-op,29 Bower Tree,Irvine,CA,92603,1199000,3,2.5,TRG - Turtle Ridge,1850,,2003,32,648,205,Active,,,http://www.redfin.com/CA/Irvine/29-Bower-Tree-92603/home/5916122,CRMLS,NP20083079,N,Y,33.6234069,-117.8228598
MLS Listing,,Condo/Co-op,54 Bower Tree,Irvine,CA,92603,859000,2,2.5,TRG - Turtle Ridge,1244,,2002,32,691,205,Active,,,http://www.redfin.com/CA/Irvine/54-Bower-Tree-92603/home/5951387,CRMLS,NP20081877,N,Y,33.6227666,-117.8225333
MLS Listing,,Condo/Co-op,2479 Scholarship,Irvine,CA,92612,404000,1,1.0,AA - Airport Area,610,,2005,32,662,253,Active,,,http://www.redfin.com/CA/Irvine/2479-Scholarship-92612/home/12257940,CRMLS,OC20069231,N,Y,33.6665283,-117.8520536
MLS Listing,,Single Family Residential,46 Crimson Rose,Irvine,CA,92603,2469000,4,4.5,TRG - Turtle Ridge,3050,7200,2005,33,810,480,Active,,,http://www.redfin.com/CA/Irvine/46-Crimson-Rose-92603/home/5901235,CRMLS,OC20082059,N,Y,33.6275067,-117.8218239
MLS Listing,,Condo/Co-op,2146 Watermarke Pl,Irvine,CA,92612,729000,3,2.0,AA - Airport Area,1456,,2004,34,501,404,Active,,,http://www.redfin.com/CA/Irvine/2146-Watermarke-Pl-92612/home/5981150,CRMLS,NP20081465,N,Y,33.6653528,-117.8513248
MLS Listing,,Single Family Residential,55 BOULDER Vw,Irvine,CA,92603,5595000,5,6.0,SH - Shady Canyon,7200,21270,2008,35,777,660,Active,,,http://www.redfin.com/CA/Irvine/55-Boulder-Vw-92603/home/5957946,CRMLS,NP20081049,N,Y,33.6354278,-117.7823681
MLS Listing,,Condo/Co-op,61 Brindisi,Irvine,CA,92618,1124888,3,2.5,LGA - Laguna Altura,1868,3000,2013,36,602,280,Active,,,http://www.redfin.com/CA/Irvine/61-Brindisi-92603/home/58555210,CRMLS,OC20079919,N,Y,33.648369,-117.75912
MLS Listing,,Single Family Residential,16 Seton Rd,Irvine,CA,92612,925000,3,2.5,UP - University Park,1830,2688,1969,38,505,150,Active,,,http://www.redfin.com/CA/Irvine/16-Seton-Rd-92612/home/4699603,CRMLS,OC20079090,N,Y,33.6646193,-117.8190992
MLS Listing,,Condo/Co-op,3468 Watermarke Pl,Irvine,CA,92612,625000,2,2.0,AA - Airport Area,1137,1137,2003,38,550,360,Active,,,http://www.redfin.com/CA/Irvine/3468-Watermarke-Pl-92612/home/5980524,CRMLS,OC20079441,N,Y,33.6661157,-117.8508073
MLS Listing,,Condo/Co-op,3222 Watermarke Pl,Irvine,CA,92612,638000,2,2.0,AA - Airport Area,1260,,2005,39,506,387,Active,,,http://www.redfin.com/CA/Irvine/3222-Watermarke-Pl-92612/home/5980577,CRMLS,OC20076720,N,Y,33.6660951,-117.850766
MLS Listing,,Condo/Co-op,34 Rainbow Rdg #42,Irvine,CA,92603,685000,2,2.0,TR - Turtle Rock,1450,1000,1979,39,472,530,Active,,,http://www.redfin.com/CA/Irvine/34-Rainbow-Rdg-92603/unit-42/home/5223942,CRMLS,OC20078656,N,Y,33.6381079,-117.7995913
MLS Listing,,Single Family Residential,36 Sage,Irvine,CA,92603,7280000,5,6.5,SH - Shady Canyon,10161,32060,2011,40,716,660,Active,,,http://www.redfin.com/CA/Irvine/36-Sage-Crk-92603/home/5856269,CRMLS,OC20077842,N,Y,33.6334749,-117.7884141
MLS Listing,,Townhouse,24 Vassar Aisle #27,Irvine,CA,92612,618800,2,2.0,UT - University Town Center,1017,1000,1988,43,608,437,Active,,,http://www.redfin.com/CA/Irvine/24-Vassar-Aisle-92612/unit-27/home/5680588,CRMLS,OC20076456,N,Y,33.6538435,-117.8372943
MLS Listing,,Single Family Residential,19402 Sierra Chula Rd,Irvine,CA,92603,1575000,4,3.0,TR - Turtle Rock,2400,5500,1970,43,656,108,Active,,,http://www.redfin.com/CA/Irvine/19402-Sierra-Chula-Rd-92603/home/4739832,CRMLS,OC20076351,N,Y,33.6360425,-117.8243426
MLS Listing,,Condo/Co-op,12 Scripps Aisle #175,Irvine,CA,92612,639900,2,2.0,University Town Center,1017,,1987,44,629,437,Active,,,http://www.redfin.com/CA/Irvine/12-Scripps-Aisle-92612/unit-175/home/5681235,GPSMLS,219041982,N,Y,33.6538435,-117.8372943
MLS Listing,,Townhouse,3 Geranium,Irvine,CA,92618,665000,2,2.0,OC - Oak Creek,1371,,2000,45,485,365,Active,,,http://www.redfin.com/CA/Irvine/3-Geranium-92618/home/5841815,CRMLS,OC20070342,N,Y,33.6656664,-117.7864374
MLS Listing,,Condo/Co-op,60 Arboles,Irvine,CA,92612,650000,3,2.0,SJ - Rancho San Joaquin,1507,1600,1975,47,431,486,Active,,,http://www.redfin.com/CA/Irvine/60-Arboles-92612/unit-49/home/5441977,CRMLS,OC20074385,N,Y,33.659336,-117.8351986
